IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
5.10.244.245,443,true,LAX,North America,Los Angeles,186,3.07
45.131.211.30,443,true,LAX,North America,Los Angeles,167,3.07
5.10.245.53,443,true,LAX,North America,Los Angeles,185,3.07
108.162.194.230,443,true,LAX,North America,Los Angeles,187,3.07
45.131.209.228,443,true,LAX,North America,Los Angeles,191,3.07
5.10.247.55,443,true,LAX,North America,Los Angeles,175,3.07
45.131.209.135,443,true,LAX,North America,Los Angeles,174,3.07
5.10.246.199,443,true,LAX,North America,Los Angeles,186,3.07
130.250.137.18,443,true,LAX,North America,Los Angeles,190,3.07
45.131.210.248,443,true,LAX,North America,Los Angeles,186,3.07
130.250.137.152,443,true,LAX,North America,Los Angeles,226,3.07
45.131.211.136,443,true,LAX,North America,Los Angeles,175,3.06
45.131.211.99,443,true,LAX,North America,Los Angeles,182,3.06
45.131.208.171,443,true,LAX,North America,Los Angeles,183,3.06
45.131.209.2,443,true,LAX,North America,Los Angeles,179,3.06
130.250.137.198,443,true,LAX,North America,Los Angeles,170,3.06
130.250.137.155,443,true,LAX,North America,Los Angeles,178,3.06
45.202.113.159,443,true,LAX,North America,Los Angeles,184,3.06
31.12.75.161,443,true,LAX,North America,Los Angeles,177,3.06
130.250.137.55,443,true,LAX,North America,Los Angeles,180,3.06
5.10.246.177,443,true,LAX,North America,Los Angeles,182,3.06
108.162.194.2,443,true,LAX,North America,Los Angeles,187,3.06
108.162.194.154,443,true,LAX,North America,Los Angeles,256,3.06
5.10.245.68,443,true,LAX,North America,Los Angeles,191,3.06
130.250.137.25,443,true,LAX,North America,Los Angeles,181,3.06
130.250.137.248,443,true,LAX,North America,Los Angeles,211,3.05
45.131.209.8,443,true,LAX,North America,Los Angeles,178,3.05
5.10.247.128,443,true,LAX,North America,Los Angeles,183,3.05
5.10.244.111,443,true,LAX,North America,Los Angeles,178,3.05
108.162.194.194,443,true,LAX,North America,Los Angeles,184,3.05
45.202.113.190,443,true,LAX,North America,Los Angeles,183,3.05
108.162.194.181,443,true,LAX,North America,Los Angeles,171,3.05
45.131.211.52,443,true,LAX,North America,Los Angeles,178,3.05
5.10.246.36,443,true,LAX,North America,Los Angeles,184,3.05
31.12.75.105,443,true,LAX,North America,Los Angeles,179,3.05
130.250.137.223,443,true,LAX,North America,Los Angeles,215,3.05
130.250.137.115,443,true,LAX,North America,Los Angeles,175,3.05
130.250.137.12,443,true,LAX,North America,Los Angeles,207,3.05
45.131.210.67,443,true,LAX,North America,Los Angeles,180,3.05
108.162.194.233,443,true,LAX,North America,Los Angeles,175,3.05
31.12.75.155,443,true,LAX,North America,Los Angeles,175,3.05
108.162.194.83,443,true,LAX,North America,Los Angeles,181,3.05
45.131.209.7,443,true,LAX,North America,Los Angeles,179,3.05
108.162.194.103,443,true,LAX,North America,Los Angeles,185,3.05
45.202.113.62,443,true,LAX,North America,Los Angeles,176,3.05
45.131.209.74,443,true,LAX,North America,Los Angeles,178,3.05
130.250.137.128,443,true,LAX,North America,Los Angeles,179,3.04
45.131.210.127,443,true,LAX,North America,Los Angeles,262,3.04
5.10.247.52,443,true,LAX,North America,Los Angeles,179,3.04
45.131.210.211,443,true,LAX,North America,Los Angeles,184,3.04
45.131.208.175,443,true,LAX,North America,Los Angeles,180,3.04
108.162.194.87,443,true,LAX,North America,Los Angeles,188,3.04
45.131.208.33,443,true,LAX,North America,Los Angeles,181,3.04
45.131.211.153,443,true,LAX,North America,Los Angeles,177,3.04
108.162.194.73,443,true,LAX,North America,Los Angeles,250,3.04
130.250.137.21,443,true,LAX,North America,Los Angeles,185,3.04
45.131.210.214,443,true,LAX,North America,Los Angeles,190,3.03
108.162.194.183,443,true,LAX,North America,Los Angeles,190,3.03
45.202.113.163,443,true,LAX,North America,Los Angeles,190,3.03
45.131.209.240,443,true,LAX,North America,Los Angeles,173,3.03
45.131.211.156,443,true,LAX,North America,Los Angeles,182,3.03
45.202.113.133,443,true,LAX,North America,Los Angeles,179,3.03
5.10.244.221,443,true,LAX,North America,Los Angeles,181,3.03
108.162.194.133,443,true,LAX,North America,Los Angeles,1278,3.03
45.131.211.24,443,true,LAX,North America,Los Angeles,163,3.03
5.10.245.216,443,true,LAX,North America,Los Angeles,246,3.03
5.10.247.162,443,true,LAX,North America,Los Angeles,185,3.03
5.10.245.180,443,true,LAX,North America,Los Angeles,181,3.03
45.131.211.16,443,true,LAX,North America,Los Angeles,169,3.03
5.10.245.192,443,true,LAX,North America,Los Angeles,174,3.03
5.10.245.166,443,true,LAX,North America,Los Angeles,180,3.02
130.250.137.35,443,true,LAX,North America,Los Angeles,178,3.02
45.131.211.109,443,true,LAX,North America,Los Angeles,183,3.02
45.131.209.223,443,true,LAX,North America,Los Angeles,261,3.02
5.10.244.130,443,true,LAX,North America,Los Angeles,181,3.02
5.10.245.212,443,true,LAX,North America,Los Angeles,191,3.02
45.131.211.113,443,true,LAX,North America,Los Angeles,191,3.02
45.202.113.138,443,true,LAX,North America,Los Angeles,183,3.02
5.10.245.253,443,true,LAX,North America,Los Angeles,189,3.02
108.162.194.82,443,true,LAX,North America,Los Angeles,183,3.02
130.250.137.137,443,true,LAX,North America,Los Angeles,184,3.02
45.131.208.188,443,true,LAX,North America,Los Angeles,180,3.02
108.162.194.27,443,true,LAX,North America,Los Angeles,183,3.02
45.131.210.126,443,true,LAX,North America,Los Angeles,178,3.02
45.131.211.250,443,true,LAX,North America,Los Angeles,184,3.02
31.12.75.56,443,true,LAX,North America,Los Angeles,175,3.02
5.10.244.29,443,true,LAX,North America,Los Angeles,176,3.02
45.131.211.147,443,true,LAX,North America,Los Angeles,189,3.02
31.12.75.62,443,true,LAX,North America,Los Angeles,177,3.02
108.162.194.199,443,true,LAX,North America,Los Angeles,188,3.01
5.10.246.47,443,true,LAX,North America,Los Angeles,1188,3.01
45.131.210.204,443,true,LAX,North America,Los Angeles,178,3.01
45.131.210.109,443,true,LAX,North America,Los Angeles,172,3.01
45.131.211.166,443,true,LAX,North America,Los Angeles,181,3.01
45.131.211.76,443,true,LAX,North America,Los Angeles,176,3.01
5.10.244.232,443,true,LAX,North America,Los Angeles,178,3.01
45.131.210.169,443,true,LAX,North America,Los Angeles,189,3.01
108.162.194.215,443,true,LAX,North America,Los Angeles,176,3.01
45.202.113.122,443,true,LAX,North America,Los Angeles,169,3.01
45.131.210.220,443,true,LAX,North America,Los Angeles,181,3.01
5.10.246.71,443,true,LAX,North America,Los Angeles,184,3.01
5.10.247.56,443,true,LAX,North America,Los Angeles,178,3.01
45.131.209.232,443,true,LAX,North America,Los Angeles,186,3.01
108.162.194.7,443,true,LAX,North America,Los Angeles,186,3.01
45.131.210.78,443,true,LAX,North America,Los Angeles,178,3.01
31.12.75.48,443,true,LAX,North America,Los Angeles,184,3.01
45.131.211.168,443,true,LAX,North America,Los Angeles,185,3.01
45.131.211.221,443,true,LAX,North America,Los Angeles,188,3.01
45.131.208.172,443,true,LAX,North America,Los Angeles,184,3.01
130.250.137.205,443,true,LAX,North America,Los Angeles,183,3.00
31.12.75.92,443,true,LAX,North America,Los Angeles,176,3.00
5.10.247.227,443,true,LAX,North America,Los Angeles,174,3.00
45.131.211.197,443,true,LAX,North America,Los Angeles,179,3.00
45.131.209.112,443,true,LAX,North America,Los Angeles,177,3.00
31.12.75.7,443,true,LAX,North America,Los Angeles,183,3.00
5.10.245.77,443,true,LAX,North America,Los Angeles,180,3.00
45.131.211.90,443,true,LAX,North America,Los Angeles,187,3.00
45.131.208.220,443,true,LAX,North America,Los Angeles,190,3.00
108.162.194.214,443,true,LAX,North America,Los Angeles,192,3.00
45.131.211.5,443,true,LAX,North America,Los Angeles,249,3.00
130.250.137.48,443,true,LAX,North America,Los Angeles,170,2.99
130.250.137.146,443,true,LAX,North America,Los Angeles,244,2.99
45.131.209.79,443,true,LAX,North America,Los Angeles,186,2.99
130.250.137.210,443,true,LAX,North America,Los Angeles,188,2.99
45.131.209.126,443,true,LAX,North America,Los Angeles,184,2.99
5.10.247.251,443,true,LAX,North America,Los Angeles,255,2.99
45.202.113.129,443,true,LAX,North America,Los Angeles,187,2.99
5.10.244.64,443,true,LAX,North America,Los Angeles,177,2.99
5.10.247.216,443,true,LAX,North America,Los Angeles,175,2.99
38.47.117.85,443,true,LAX,North America,Los Angeles,140,2.99
5.10.246.109,443,true,LAX,North America,Los Angeles,190,2.99
45.131.211.135,443,true,LAX,North America,Los Angeles,182,2.99
5.10.247.78,443,true,LAX,North America,Los Angeles,174,2.99
5.10.247.159,443,true,LAX,North America,Los Angeles,171,2.99
31.12.75.181,443,true,LAX,North America,Los Angeles,173,2.99
130.250.137.58,443,true,LAX,North America,Los Angeles,180,2.99
108.162.194.226,443,true,LAX,North America,Los Angeles,186,2.99
5.10.246.42,443,true,LAX,North America,Los Angeles,186,2.98
130.250.137.174,443,true,LAX,North America,Los Angeles,218,2.98
31.12.75.140,443,true,LAX,North America,Los Angeles,176,2.98
45.131.210.54,443,true,LAX,North America,Los Angeles,176,2.98
135.84.64.18,443,true,LAX,North America,Los Angeles,189,2.98
130.250.137.251,443,true,LAX,North America,Los Angeles,177,2.98
45.131.209.83,443,true,LAX,North America,Los Angeles,184,2.98
45.131.210.105,443,true,LAX,North America,Los Angeles,181,2.98
5.10.246.210,443,true,LAX,North America,Los Angeles,182,2.98
135.84.64.64,443,true,LAX,North America,Los Angeles,185,2.98
5.10.245.119,443,true,LAX,North America,Los Angeles,186,2.98
45.202.113.128,443,true,LAX,North America,Los Angeles,193,2.98
45.202.113.168,443,true,LAX,North America,Los Angeles,179,2.98
45.131.208.117,443,true,LAX,North America,Los Angeles,175,2.98
5.10.247.23,443,true,LAX,North America,Los Angeles,175,2.98
5.10.245.159,443,true,LAX,North America,Los Angeles,173,2.98
5.10.244.91,443,true,LAX,North America,Los Angeles,180,2.98
130.250.137.228,443,true,LAX,North America,Los Angeles,174,2.98
5.10.247.157,443,true,LAX,North America,Los Angeles,185,2.98
45.131.211.242,443,true,LAX,North America,Los Angeles,180,2.98
45.131.211.69,443,true,LAX,North America,Los Angeles,190,2.98
31.12.75.136,443,true,LAX,North America,Los Angeles,178,2.98
5.10.245.144,443,true,LAX,North America,Los Angeles,184,2.97
108.162.194.144,443,true,LAX,North America,Los Angeles,175,2.97
45.131.210.162,443,true,LAX,North America,Los Angeles,184,2.97
45.202.113.116,443,true,LAX,North America,Los Angeles,1273,2.97
5.10.245.161,443,true,LAX,North America,Los Angeles,183,2.97
45.131.209.64,443,true,LAX,North America,Los Angeles,185,2.97
5.10.245.152,443,true,LAX,North America,Los Angeles,163,2.97
45.131.211.6,443,true,LAX,North America,Los Angeles,179,2.97
130.250.137.168,443,true,LAX,North America,Los Angeles,181,2.97
45.131.208.113,443,true,LAX,North America,Los Angeles,173,2.97
45.131.208.50,443,true,LAX,North America,Los Angeles,183,2.97
5.10.244.99,443,true,LAX,North America,Los Angeles,177,2.97
108.162.194.218,443,true,LAX,North America,Los Angeles,187,2.97
45.202.113.19,443,true,LAX,North America,Los Angeles,181,2.97
130.250.137.135,443,true,LAX,North America,Los Angeles,175,2.96
45.131.208.118,443,true,LAX,North America,Los Angeles,182,2.96
45.131.209.249,443,true,LAX,North America,Los Angeles,183,2.96
45.131.208.51,443,true,LAX,North America,Los Angeles,179,2.96
45.131.210.227,443,true,LAX,North America,Los Angeles,178,2.96
45.131.210.195,443,true,LAX,North America,Los Angeles,258,2.96
45.131.210.41,443,true,LAX,North America,Los Angeles,176,2.96
45.202.113.94,443,true,LAX,North America,Los Angeles,175,2.96
130.250.137.60,443,true,LAX,North America,Los Angeles,171,2.96
45.131.210.165,443,true,LAX,North America,Los Angeles,183,2.96
45.131.211.0,443,true,LAX,North America,Los Angeles,169,2.96
45.131.209.104,443,true,LAX,North America,Los Angeles,185,2.96
45.131.209.111,443,true,LAX,North America,Los Angeles,184,2.96
45.131.210.38,443,true,LAX,North America,Los Angeles,179,2.96
5.10.247.137,443,true,LAX,North America,Los Angeles,174,2.96
45.202.113.200,443,true,LAX,North America,Los Angeles,175,2.96
45.131.209.138,443,true,LAX,North America,Los Angeles,188,2.96
108.162.194.26,443,true,LAX,North America,Los Angeles,179,2.96
45.131.208.162,443,true,LAX,North America,Los Angeles,183,2.96
5.10.247.8,443,true,LAX,North America,Los Angeles,184,2.96
45.131.208.53,443,true,LAX,North America,Los Angeles,168,2.95
45.202.113.24,443,true,LAX,North America,Los Angeles,175,2.95
5.10.244.169,443,true,LAX,North America,Los Angeles,180,2.95
45.202.113.238,443,true,LAX,North America,Los Angeles,260,2.95
5.10.247.123,443,true,LAX,North America,Los Angeles,175,2.95
130.250.137.88,443,true,LAX,North America,Los Angeles,179,2.95
45.131.209.212,443,true,LAX,North America,Los Angeles,180,2.95
45.202.113.14,443,true,LAX,North America,Los Angeles,193,2.95
5.10.245.59,443,true,LAX,North America,Los Angeles,186,2.95
45.131.208.129,443,true,LAX,North America,Los Angeles,163,2.95
45.202.113.115,443,true,LAX,North America,Los Angeles,177,2.95
5.10.244.37,443,true,LAX,North America,Los Angeles,175,2.95
45.131.211.83,443,true,LAX,North America,Los Angeles,174,2.95
5.10.245.150,443,true,LAX,North America,Los Angeles,189,2.95
5.10.244.113,443,true,LAX,North America,Los Angeles,175,2.95
108.162.194.119,443,true,LAX,North America,Los Angeles,1188,2.94
45.131.208.21,443,true,LAX,North America,Los Angeles,188,2.94
5.10.246.204,443,true,LAX,North America,Los Angeles,188,2.94
45.131.209.49,443,true,LAX,North America,Los Angeles,179,2.94
45.131.209.131,443,true,LAX,North America,Los Angeles,167,2.94
45.131.209.176,443,true,LAX,North America,Los Angeles,172,2.94
108.162.194.195,443,true,LAX,North America,Los Angeles,185,2.94
45.131.211.47,443,true,LAX,North America,Los Angeles,181,2.94
5.10.245.128,443,true,LAX,North America,Los Angeles,184,2.94
130.250.137.179,443,true,LAX,North America,Los Angeles,175,2.94
31.12.75.106,443,true,LAX,North America,Los Angeles,183,2.94
45.131.209.193,443,true,LAX,North America,Los Angeles,174,2.94
5.10.245.220,443,true,LAX,North America,Los Angeles,181,2.94
5.10.246.232,443,true,LAX,North America,Los Angeles,184,2.94
5.10.247.79,443,true,LAX,North America,Los Angeles,183,2.94
5.10.247.164,443,true,LAX,North America,Los Angeles,185,2.94
130.250.137.17,443,true,LAX,North America,Los Angeles,182,2.94
45.131.210.114,443,true,LAX,North America,Los Angeles,182,2.94
45.131.209.73,443,true,LAX,North America,Los Angeles,188,2.94
5.10.247.46,443,true,LAX,North America,Los Angeles,178,2.94
31.12.75.99,443,true,LAX,North America,Los Angeles,182,2.94
45.202.113.66,443,true,LAX,North America,Los Angeles,176,2.94
45.131.210.185,443,true,LAX,North America,Los Angeles,186,2.94
130.250.137.116,443,true,LAX,North America,Los Angeles,167,2.93
5.10.244.63,443,true,LAX,North America,Los Angeles,171,2.93
5.10.245.140,443,true,LAX,North America,Los Angeles,179,2.93
45.131.209.186,443,true,LAX,North America,Los Angeles,168,2.93
108.162.194.180,443,true,LAX,North America,Los Angeles,191,2.93
45.131.209.148,443,true,LAX,North America,Los Angeles,180,2.93
45.131.211.77,443,true,LAX,North America,Los Angeles,178,2.93
5.10.247.193,443,true,LAX,North America,Los Angeles,186,2.93
108.162.194.211,443,true,LAX,North America,Los Angeles,179,2.93
45.131.208.236,443,true,LAX,North America,Los Angeles,179,2.93
108.162.194.3,443,true,LAX,North America,Los Angeles,195,2.93
45.202.113.250,443,true,LAX,North America,Los Angeles,183,2.93
5.10.246.96,443,true,LAX,North America,Los Angeles,182,2.93
45.202.113.56,443,true,LAX,North America,Los Angeles,180,2.93
45.131.210.241,443,true,LAX,North America,Los Angeles,174,2.92
5.10.246.32,443,true,LAX,North America,Los Angeles,173,2.92
5.10.245.82,443,true,LAX,North America,Los Angeles,190,2.92
45.131.208.107,443,true,LAX,North America,Los Angeles,186,2.92
5.10.247.38,443,true,LAX,North America,Los Angeles,190,2.92
130.250.137.72,443,true,LAX,North America,Los Angeles,177,2.92
130.250.137.171,443,true,LAX,North America,Los Angeles,180,2.92
45.131.211.87,443,true,LAX,North America,Los Angeles,187,2.92
130.250.137.1,443,true,LAX,North America,Los Angeles,180,2.92
5.10.245.102,443,true,LAX,North America,Los Angeles,181,2.92
5.10.245.209,443,true,LAX,North America,Los Angeles,176,2.92
108.162.194.95,443,true,LAX,North America,Los Angeles,187,2.92
5.10.244.141,443,true,LAX,North America,Los Angeles,184,2.92
5.10.245.114,443,true,LAX,North America,Los Angeles,188,2.92
5.10.245.87,443,true,LAX,North America,Los Angeles,189,2.92
108.162.194.205,443,true,LAX,North America,Los Angeles,186,2.91
5.10.247.66,443,true,LAX,North America,Los Angeles,194,2.91
45.202.113.1,443,true,LAX,North America,Los Angeles,164,2.91
5.10.247.181,443,true,LAX,North America,Los Angeles,182,2.91
45.131.209.100,443,true,LAX,North America,Los Angeles,189,2.91
45.131.211.101,443,true,LAX,North America,Los Angeles,185,2.91
130.250.137.161,443,true,LAX,North America,Los Angeles,182,2.91
5.10.246.41,443,true,LAX,North America,Los Angeles,190,2.91
130.250.137.117,443,true,LAX,North America,Los Angeles,175,2.91
45.202.113.181,443,true,LAX,North America,Los Angeles,268,2.91
45.202.113.248,443,true,LAX,North America,Los Angeles,262,2.91
45.131.209.157,443,true,LAX,North America,Los Angeles,192,2.91
5.10.247.96,443,true,LAX,North America,Los Angeles,190,2.91
45.131.211.204,443,true,LAX,North America,Los Angeles,167,2.91
130.250.137.114,443,true,LAX,North America,Los Angeles,184,2.91
45.131.209.129,443,true,LAX,North America,Los Angeles,178,2.91
45.131.211.78,443,true,LAX,North America,Los Angeles,184,2.91
130.250.137.132,443,true,LAX,North America,Los Angeles,184,2.91
31.12.75.84,443,true,LAX,North America,Los Angeles,172,2.90
31.12.75.218,443,true,LAX,North America,Los Angeles,177,2.90
108.162.194.78,443,true,LAX,North America,Los Angeles,180,2.90
5.10.245.202,443,true,LAX,North America,Los Angeles,189,2.90
45.131.209.70,443,true,LAX,North America,Los Angeles,188,2.90
45.131.209.180,443,true,LAX,North America,Los Angeles,188,2.90
130.250.137.83,443,true,LAX,North America,Los Angeles,185,2.90
45.131.208.194,443,true,LAX,North America,Los Angeles,188,2.90
45.131.209.147,443,true,LAX,North America,Los Angeles,190,2.90
5.10.247.61,443,true,LAX,North America,Los Angeles,195,2.90
31.12.75.252,443,true,LAX,North America,Los Angeles,183,2.90
45.131.210.252,443,true,LAX,North America,Los Angeles,179,2.90
45.131.208.244,443,true,LAX,North America,Los Angeles,181,2.90
130.250.137.19,443,true,LAX,North America,Los Angeles,199,2.90
108.162.194.71,443,true,LAX,North America,Los Angeles,179,2.90
5.10.245.221,443,true,LAX,North America,Los Angeles,181,2.89
5.10.245.46,443,true,LAX,North America,Los Angeles,216,2.89
5.10.246.5,443,true,LAX,North America,Los Angeles,178,2.89
45.131.210.18,443,true,LAX,North America,Los Angeles,188,2.89
45.202.113.70,443,true,LAX,North America,Los Angeles,180,2.89
5.10.246.154,443,true,LAX,North America,Los Angeles,183,2.89
108.162.194.92,443,true,LAX,North America,Los Angeles,176,2.89
45.131.209.161,443,true,LAX,North America,Los Angeles,180,2.89
45.131.209.78,443,true,LAX,North America,Los Angeles,180,2.89
45.131.210.160,443,true,LAX,North America,Los Angeles,187,2.89
5.10.245.125,443,true,LAX,North America,Los Angeles,179,2.89
45.202.113.212,443,true,LAX,North America,Los Angeles,173,2.89
45.131.208.216,443,true,LAX,North America,Los Angeles,192,2.89
5.10.247.224,443,true,LAX,North America,Los Angeles,185,2.89
45.202.113.108,443,true,LAX,North America,Los Angeles,175,2.89
45.131.210.8,443,true,LAX,North America,Los Angeles,184,2.89
45.131.209.244,443,true,LAX,North America,Los Angeles,182,2.89
45.131.210.154,443,true,LAX,North America,Los Angeles,180,2.89
45.131.209.85,443,true,LAX,North America,Los Angeles,179,2.88
130.250.137.141,443,true,LAX,North America,Los Angeles,181,2.88
130.250.137.81,443,true,LAX,North America,Los Angeles,178,2.88
5.10.247.50,443,true,LAX,North America,Los Angeles,191,2.88
108.162.194.96,443,true,LAX,North America,Los Angeles,172,2.88
130.250.137.82,443,true,LAX,North America,Los Angeles,171,2.88
31.12.75.3,443,true,LAX,North America,Los Angeles,176,2.88
45.131.210.90,443,true,LAX,North America,Los Angeles,174,2.88
45.131.208.179,443,true,LAX,North America,Los Angeles,185,2.88
45.131.208.49,443,true,LAX,North America,Los Angeles,180,2.88
31.12.75.21,443,true,LAX,North America,Los Angeles,177,2.88
5.10.247.187,443,true,LAX,North America,Los Angeles,184,2.88
31.12.75.160,443,true,LAX,North America,Los Angeles,189,2.88
45.131.209.204,443,true,LAX,North America,Los Angeles,174,2.87
130.250.137.68,443,true,LAX,North America,Los Angeles,190,2.87
45.131.209.77,443,true,LAX,North America,Los Angeles,171,2.87
45.131.208.100,443,true,LAX,North America,Los Angeles,177,2.87
45.131.210.20,443,true,LAX,North America,Los Angeles,173,2.87
31.12.75.157,443,true,LAX,North America,Los Angeles,180,2.87
45.131.208.47,443,true,LAX,North America,Los Angeles,175,2.87
108.162.194.28,443,true,LAX,North America,Los Angeles,181,2.87
45.131.211.117,443,true,LAX,North America,Los Angeles,188,2.87
5.10.245.231,443,true,LAX,North America,Los Angeles,164,2.87
45.131.211.39,443,true,LAX,North America,Los Angeles,176,2.87
130.250.137.243,443,true,LAX,North America,Los Angeles,175,2.87
5.10.246.73,443,true,LAX,North America,Los Angeles,188,2.87
45.131.211.48,443,true,LAX,North America,Los Angeles,185,2.87
31.12.75.210,443,true,LAX,North America,Los Angeles,1262,2.87
45.202.113.193,443,true,LAX,North America,Los Angeles,259,2.87
130.250.137.123,443,true,LAX,North America,Los Angeles,183,2.87
45.131.211.177,443,true,LAX,North America,Los Angeles,188,2.87
108.162.194.143,443,true,LAX,North America,Los Angeles,186,2.86
45.202.113.29,443,true,LAX,North America,Los Angeles,168,2.86
45.131.211.37,443,true,LAX,North America,Los Angeles,178,2.86
108.162.194.77,443,true,LAX,North America,Los Angeles,180,2.86
5.10.244.208,443,true,LAX,North America,Los Angeles,185,2.86
45.131.209.141,443,true,LAX,North America,Los Angeles,182,2.86
130.250.137.121,443,true,LAX,North America,Los Angeles,176,2.86
5.10.245.249,443,true,LAX,North America,Los Angeles,188,2.86
31.12.75.39,443,true,LAX,North America,Los Angeles,183,2.86
130.250.137.120,443,true,LAX,North America,Los Angeles,221,2.86
31.12.75.16,443,true,LAX,North America,Los Angeles,189,2.86
130.250.137.201,443,true,LAX,North America,Los Angeles,182,2.86
45.202.113.219,443,true,LAX,North America,Los Angeles,192,2.86
5.10.245.149,443,true,LAX,North America,Los Angeles,179,2.86
130.250.137.183,443,true,LAX,North America,Los Angeles,173,2.85
5.10.247.133,443,true,LAX,North America,Los Angeles,172,2.85
130.250.137.209,443,true,LAX,North America,Los Angeles,192,2.85
130.250.137.52,443,true,LAX,North America,Los Angeles,191,2.85
31.12.75.65,443,true,LAX,North America,Los Angeles,186,2.85
108.162.194.141,443,true,LAX,North America,Los Angeles,179,2.85
45.202.113.75,443,true,LAX,North America,Los Angeles,173,2.85
108.162.194.125,443,true,LAX,North America,Los Angeles,180,2.85
31.12.75.142,443,true,LAX,North America,Los Angeles,184,2.85
5.10.246.152,443,true,LAX,North America,Los Angeles,187,2.85
45.131.208.193,443,true,LAX,North America,Los Angeles,180,2.85
108.162.194.166,443,true,LAX,North America,Los Angeles,259,2.85
45.131.210.110,443,true,LAX,North America,Los Angeles,268,2.85
130.250.137.74,443,true,LAX,North America,Los Angeles,176,2.85
45.131.209.168,443,true,LAX,North America,Los Angeles,250,2.85
45.202.113.93,443,true,LAX,North America,Los Angeles,181,2.84
45.131.210.35,443,true,LAX,North America,Los Angeles,184,2.84
45.131.208.62,443,true,LAX,North America,Los Angeles,174,2.84
45.202.113.59,443,true,LAX,North America,Los Angeles,182,2.84
5.10.246.150,443,true,LAX,North America,Los Angeles,185,2.84
5.10.247.217,443,true,LAX,North America,Los Angeles,177,2.84
5.10.246.53,443,true,LAX,North America,Los Angeles,183,2.84
45.131.208.17,443,true,LAX,North America,Los Angeles,179,2.84
130.250.137.153,443,true,LAX,North America,Los Angeles,212,2.84
31.12.75.255,443,true,LAX,North America,Los Angeles,181,2.84
5.10.244.115,443,true,LAX,North America,Los Angeles,221,2.84
130.250.137.84,443,true,LAX,North America,Los Angeles,180,2.84
130.250.137.44,443,true,LAX,North America,Los Angeles,177,2.84
45.131.208.164,443,true,LAX,North America,Los Angeles,175,2.84
5.10.244.251,443,true,LAX,North America,Los Angeles,185,2.84
130.250.137.4,443,true,LAX,North America,Los Angeles,179,2.84
45.131.211.163,443,true,LAX,North America,Los Angeles,1259,2.84
5.10.246.237,443,true,LAX,North America,Los Angeles,188,2.84
130.250.137.2,443,true,LAX,North America,Los Angeles,180,2.84
5.10.247.37,443,true,LAX,North America,Los Angeles,187,2.84
5.10.246.123,443,true,LAX,North America,Los Angeles,183,2.84
45.131.210.249,443,true,LAX,North America,Los Angeles,183,2.84
130.250.137.143,443,true,LAX,North America,Los Angeles,218,2.84
5.10.247.169,443,true,LAX,North America,Los Angeles,185,2.83
5.10.247.73,443,true,LAX,North America,Los Angeles,178,2.83
45.131.210.116,443,true,LAX,North America,Los Angeles,188,2.83
130.250.137.15,443,true,LAX,North America,Los Angeles,184,2.83
5.10.245.217,443,true,LAX,North America,Los Angeles,185,2.83
108.162.194.173,443,true,LAX,North America,Los Angeles,188,2.83
45.131.211.248,443,true,LAX,North America,Los Angeles,185,2.83
45.131.210.21,443,true,LAX,North America,Los Angeles,182,2.83
45.131.208.101,443,true,LAX,North America,Los Angeles,181,2.83
130.250.137.112,443,true,LAX,North America,Los Angeles,219,2.83
5.10.247.218,443,true,LAX,North America,Los Angeles,262,2.83
45.131.211.143,443,true,LAX,North America,Los Angeles,176,2.83
130.250.137.159,443,true,LAX,North America,Los Angeles,189,2.83
108.162.194.186,443,true,LAX,North America,Los Angeles,186,2.83
45.131.209.190,443,true,LAX,North America,Los Angeles,172,2.83
5.10.247.184,443,true,LAX,North America,Los Angeles,223,2.82
31.12.75.179,443,true,LAX,North America,Los Angeles,186,2.82
108.162.194.220,443,true,LAX,North America,Los Angeles,179,2.82
108.162.194.235,443,true,LAX,North America,Los Angeles,185,2.82
5.10.245.145,443,true,LAX,North America,Los Angeles,184,2.82
31.12.75.201,443,true,LAX,North America,Los Angeles,175,2.82
5.10.244.87,443,true,LAX,North America,Los Angeles,183,2.82
5.10.244.39,443,true,LAX,North America,Los Angeles,180,2.82
108.162.194.37,443,true,LAX,North America,Los Angeles,179,2.82
130.250.137.110,443,true,LAX,North America,Los Angeles,184,2.82
130.250.137.190,443,true,LAX,North America,Los Angeles,172,2.82
5.10.246.195,443,true,LAX,North America,Los Angeles,185,2.81
5.10.247.109,443,true,LAX,North America,Los Angeles,195,2.81
45.131.210.122,443,true,LAX,North America,Los Angeles,267,2.81
5.10.247.36,443,true,LAX,North America,Los Angeles,184,2.81
45.131.208.215,443,true,LAX,North America,Los Angeles,178,2.81
45.131.209.58,443,true,LAX,North America,Los Angeles,185,2.81
45.131.211.36,443,true,LAX,North America,Los Angeles,185,2.81
45.131.211.82,443,true,LAX,North America,Los Angeles,182,2.81
45.131.210.205,443,true,LAX,North America,Los Angeles,176,2.81
135.84.64.58,443,true,LAX,North America,Los Angeles,191,2.81
130.250.137.184,443,true,LAX,North America,Los Angeles,188,2.81
45.131.210.61,443,true,LAX,North America,Los Angeles,162,2.81
45.131.208.205,443,true,LAX,North America,Los Angeles,185,2.81
108.162.194.174,443,true,LAX,North America,Los Angeles,182,2.81
5.10.244.143,443,true,LAX,North America,Los Angeles,184,2.81
